timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,timestamp_dt
1641772800000,1.17,1.422,1.069,1.41,1100836349.44,1642377599999,1385839736.758218,2507699,552022933.64,695250730.1876,2022-01-10
1642377600000,1.411,1.638,0.917,1.124,2812591704.12,1642982399999,3691211481.81759,6365917,1388898281.07,1824016569.01397,2022-01-17
1642982400000,1.124,1.157,0.951,1.035,1477078581.6,1643587199999,1545704590.1982,2781815,737686882.7,772880401.8733,2022-01-24
1643587200000,1.035,1.178,1.006,1.143,846160430.5,1644191999999,914133999.286,1703233,426027862.0,460559271.9385,2022-01-31
1644192000000,1.142,1.263,1.029,1.042,1240413393.1,1644796799999,1433963293.8411,2278910,609732445.3,706320720.2591,2022-02-07
1644796800000,1.043,1.115,0.919,0.931,890870858.4,1645401599999,917011696.6939,1305667,435189535.1,448789957.0884,2022-02-14
1645401600000,0.931,0.993,0.746,0.856,1861078711.36,1646006399999,1608530487.145511,2244365,932965609.57,807100384.192361,2022-02-21
1646006400000,0.857,1.011,0.818,0.823,1029260305.2,1646611199999,940883833.7379,1458559,507977272.3,464687104.5373,2022-02-28
1646611200000,0.822,0.863,0.777,0.786,727828988.2,1647215999999,589507903.9195,837926,357805522.4,289901883.3008,2022-03-07
1647216000000,0.787,0.916,0.776,0.879,757004959.6,1647820799999,633128329.6719,1008642,378742616.5,316955427.7052,2022-03-14
1647820800000,0.879,1.19,0.863,1.184,1609921453.3,1648425599999,1731706438.3381,2865721,811174853.6,871933050.6791,2022-03-21
1648425600000,1.184,1.246,1.104,1.186,1141589366.1,1649030399999,1350476570.2236,2027001,560122174.5,663193937.0537,2022-03-28
1649030400000,1.186,1.245,1.019,1.027,857858984.1,1649635199999,971397230.0774,1518403,407061422.5,462058382.7153,2022-04-04
1649635200000,1.026,1.033,0.912,0.914,563747252.0,1650239999999,539182686.2513,822810,270949068.7,259217058.7661,2022-04-11
1650240000000,0.914,0.976,0.874,0.886,559096612.5,1650844799999,515710004.868,752833,268710283.3,248122638.4889,2022-04-18
1650844800000,0.885,0.9039,0.7351,0.7895,1056797858.24,1651449599999,873057419.8217,1584042,509333385.7,420867930.6516,2022-04-25
1651449600000,0.7894,0.9058,0.7254,0.7403,1392964225.19,1652054399999,1113809601.335642,2101591,690550217.2,552508343.14815,2022-05-02
1652054400000,0.7404,0.7542,0.4019,0.5981,3254890624.31,1652659199999,1831247231.223043,5149949,1601518363.56,900993900.941376,2022-05-09
1652659200000,0.5982,0.6146,0.4917,0.5416,1232176123.7,1653263999999,671316816.00095,1958608,605715319.1,329860321.0035,2022-05-16
1653264000000,0.5416,0.5595,0.4454,0.482,1200521474.7,1653868799999,592142662.68135,1337841,595893423.5,293908503.89788,2022-05-23
1653868800000,0.4819,0.6893,0.4772,0.5674,1994815710.3,1654473599999,1171433876.07765,2789629,1001834406.1,587921641.1187,2022-05-30
1654473600000,0.5675,0.6696,0.4893,0.4904,2237445399.4,1655078399999,1334796411.70723,2991365,1113976634.6,665100835.72676,2022-06-06
1655078400000,0.4904,0.5472,0.4206,0.4848,3268234452.7,1655683199999,1555577800.8778,3894358,1627652125.4,774994103.15793,2022-06-13
1655683200000,0.4849,0.526,0.4559,0.4899,1539319643.4,1656287999999,753482428.41796,1813722,762107368.4,373121976.30993,2022-06-20
1656288000000,0.4899,0.5088,0.4352,0.4561,1081955025.0,1656892799999,502718787.36676,1132040,534803545.8,248489811.53243,2022-06-27
1656892800000,0.456,0.493,0.4445,0.4624,1036801870.1,1657497599999,482409156.18544,1008975,511544149.6,238048457.33551,2022-07-04
1657497600000,0.4625,0.466,0.4023,0.4478,1264214983.9,1658102399999,552752663.08703,1098421,629934650.6,275501337.28032,2022-07-11
1658102400000,0.4478,0.5487,0.4457,0.512,2055044805.1,1658707199999,1025979725.94376,2075769,1022385237.5,510679028.27241,2022-07-18
1658707200000,0.512,0.556,0.451,0.5161,1777879624.3,1659311999999,898869120.72736,1951499,883880883.2,446983245.88721,2022-07-25
1659312000000,0.5161,0.5385,0.4886,0.5276,870757221.7,1659916799999,443172224.79143,1034258,433527221.3,220759688.53124,2022-08-01
1659916800000,0.5276,0.5948,0.502,0.5695,1164983887.7,1660521599999,635166749.25118,1345321,578766349.6,315655429.58143,2022-08-08
1660521600000,0.5695,0.5834,0.4347,0.4626,1412171407.5,1661126399999,717541686.98691,1480200,691452855.1,350882118.88106,2022-08-15
1661126400000,0.4627,0.482,0.4257,0.4293,1232453727.9,1661731199999,560194100.26558,1135442,621037343.3,282467320.08089,2022-08-22
1661731200000,0.4293,0.51,0.4236,0.5035,1029309459.4,1662335999999,476646712.41122,1093383,519211224.2,240672749.6656,2022-08-29
1662336000000,0.5035,0.5242,0.4536,0.5098,1131657710.0,1662940799999,557144547.7757,1270734,564202999.4,278088911.12279,2022-09-05
1662940800000,0.5098,0.5197,0.4403,0.4477,1005059880.3,1663545599999,482764276.76544,1123859,487305580.4,234275568.69648,2022-09-12
1663545600000,0.4477,0.4825,0.4313,0.4464,1175003251.7,1664150399999,530310521.32891,1168936,580401369.9,262165127.45953,2022-09-19
1664150400000,0.4462,0.4633,0.4176,0.4194,783673518.2,1664755199999,343221872.93047,711658,379670507.2,166314802.80205,2022-09-26
1664755200000,0.4195,0.4377,0.4158,0.423,554126248.6,1665359999999,236869118.22542,494180,273639985.0,117032992.65093,2022-10-03
1665360000000,0.423,0.4268,0.349,0.3703,895165517.31,1665964799999,341699846.385457,748494,441237750.7,168378550.61228,2022-10-10
1665964800000,0.3703,0.3758,0.33,0.3621,649814632.28,1666569599999,229623482.386664,527896,318293672.9,112531651.06645,2022-10-17
1666569600000,0.3621,0.44,0.3533,0.4056,1237673246.5,1667174399999,494462904.40075,1218717,631398174.7,252251886.71946,2022-10-24
1667174400000,0.4057,0.4378,0.38,0.4021,982341487.7,1667779199999,402357524.01214,1028091,482288126.6,197639345.65898,2022-10-31
1667779200000,0.4021,0.4161,0.31,0.3298,1734931050.9,1668383999999,627685460.65438,2101767,861460259.0,311830104.11563,2022-11-07
1668384000000,0.3299,0.3449,0.31,0.312,681155590.1,1668988799999,223758762.39662,782781,336130094.3,110518035.57732,2022-11-14
1668988800000,0.312,0.3228,0.2953,0.3126,688589873.09,1669593599999,214651364.726681,652029,348661139.8,108755559.95763,2022-11-21
1669593600000,0.3126,0.3265,0.3,0.3221,564423278.0,1670198399999,177358336.59779,526235,285471030.7,89742708.13711,2022-11-28
1670198400000,0.3222,0.329,0.3051,0.3074,371136146.9,1670803199999,116707563.52958,346497,173539391.9,54582770.56106,2022-12-05
1670803200000,0.3073,0.3187,0.255,0.2659,837814399.7,1671407999999,240428056.082173,641020,395710293.82,113486445.661406,2022-12-12
1671408000000,0.266,0.2694,0.2465,0.2591,513338630.86,1672012799999,131659188.18455,328824,253070243.7,64930858.39857,2022-12-19
1672012800000,0.259,0.2665,0.2392,0.2499,550451467.9,1672617599999,137700297.03127,296945,271163076.8,67873191.1347,2022-12-26
1672617600000,0.2499,0.299,0.2466,0.2974,817753789.4,1673222399999,221342660.56065,458837,415221844.6,112463902.09513,2023-01-02
1673222400000,0.2975,0.3697,0.2955,0.3507,1554255618.8,1673827199999,514076728.07785,1169341,781308787.1,258425152.74447,2023-01-09
1673827200000,0.3508,0.3872,0.3237,0.3764,1073804634.2,1674431999999,382771194.93717,958135,522018900.7,186139731.95537,2023-01-16
1674432000000,0.3764,0.3991,0.3469,0.3975,893043204.7,1675036799999,337154650.06079,824821,436099895.1,164788329.6981,2023-01-23
1675036800000,0.3976,0.4136,0.3652,0.3923,919204057.9,1675641599999,360255306.55434,900793,447092703.5,175314837.32689,2023-01-30
1675641600000,0.3923,0.4035,0.3534,0.3641,679481856.7,1676246399999,257750712.31296,659725,332547011.8,126256407.32341,2023-02-06
1676246400000,0.3641,0.4213,0.345,0.3995,909073432.4,1676851199999,355041482.79569,911698,456624679.4,178399710.85225,2023-02-13
1676851200000,0.3994,0.4098,0.3512,0.3691,733251351.1,1677455999999,280423788.83875,687613,353145456.1,135103580.41261,2023-02-20
1677456000000,0.369,0.3702,0.3212,0.337,570399967.4,1678060799999,198256931.84937,558505,275891151.5,95882232.45396,2023-02-27
1678060800000,0.337,0.3387,0.2976,0.3298,981293198.5,1678665599999,309353426.25437,812712,481954949.5,151983898.04842,2023-03-06
1678665600000,0.3298,0.3677,0.3157,0.3448,1369200309.4,1679270399999,464857542.20251,1224218,687986726.0,233675459.14984,2023-03-13
1679270400000,0.3448,0.387,0.3291,0.3557,1228323460.9,1679875199999,444466702.84764,1219222,608551017.8,220396950.76195,2023-03-20
1679875200000,0.3558,0.4093,0.3366,0.3815,1079629539.3,1680479999999,408894401.39884,1076824,534275054.6,202480459.69126,2023-03-27
1680480000000,0.3816,0.405,0.3708,0.3894,702805045.6,1681084799999,273451723.91738,813800,344126464.1,133935620.45491,2023-04-03
1681084800000,0.3893,0.4617,0.3847,0.4513,1063487405.4,1681689599999,450451750.59501,1198813,532645620.9,225525170.18613,2023-04-10
1681689600000,0.4512,0.4515,0.3789,0.3886,925730713.6,1682294399999,383076285.97555,905417,443036162.9,183315131.73432,2023-04-17
1682294400000,0.3887,0.4193,0.3761,0.3956,740302627.8,1682899199999,295484423.3904,782071,355955987.1,142122824.26642,2023-04-24
1682899200000,0.3957,0.3979,0.3735,0.376,538103423.2,1683503999999,208014569.92205,539411,261819614.0,101229444.76278,2023-05-01
1683504000000,0.376,0.3796,0.3485,0.3711,663541809.6,1684108799999,241576363.56388,655545,325565496.2,118561330.66209,2023-05-08
1684108800000,0.371,0.3807,0.3566,0.3602,431996492.6,1684713599999,159730526.82513,425548,209331289.7,77461254.67028,2023-05-15
1684713600000,0.3602,0.3846,0.3535,0.3828,385131568.2,1685318399999,141150085.73519,391264,190742316.5,69946407.56105,2023-05-22
1685318400000,0.3828,0.3863,0.3608,0.3773,431172231.1,1685923199999,161467827.81399,407664,204034361.2,76483420.26828,2023-05-29
1685923200000,0.3773,0.3791,0.22,0.272,1724740908.2,1686527999999,495192742.66195,1530829,835445389.3,239141790.62145,2023-06-05
1686528000000,0.2719,0.2896,0.2525,0.261,896223294.0,1687132799999,241841705.52936,731927,440730310.7,118960400.56319,2023-06-12
1687132800000,0.261,0.305,0.2522,0.2921,846203453.3,1687737599999,240886955.44353,713108,423064196.5,120415439.61458,2023-06-19
1687737600000,0.292,0.2997,0.2599,0.2916,840348075.3,1688342399999,237569056.77339,706205,412596512.6,116662307.47563,2023-06-26
1688342400000,0.2916,0.3016,0.2761,0.2844,731168732.2,1688947199999,210524746.20532,541606,359868138.7,103600075.07529,2023-07-03
1688947200000,0.2843,0.3793,0.2781,0.3146,1372601338.2,1689551999999,445854253.31624,1184095,677884083.0,220130287.85179,2023-07-10
1689552000000,0.3145,0.3332,0.2996,0.3171,834346127.1,1690156799999,263038291.56614,682819,409806149.3,129349381.23126,2023-07-17
1690156800000,0.3172,0.319,0.3,0.3156,476907090.9,1690761599999,146928886.44912,402692,224190598.2,69079986.34952,2023-07-24
1690761600000,0.3157,0.319,0.2888,0.2923,435382628.8,1691366399999,130800313.49304,363479,208479980.5,62633110.57654,2023-07-31
1691366400000,0.2922,0.3026,0.2818,0.2894,389167703.5,1691971199999,114636685.08938,287360,197566378.9,58222166.71177,2023-08-07
1691971200000,0.2895,0.2927,0.238,0.2703,625273256.4,1692575999999,168402219.78926,511008,304028005.0,81831286.54118,2023-08-14
1692576000000,0.2703,0.2725,0.25,0.2634,471318506.3,1693180799999,123695172.24674,329032,228467031.1,59966698.92901,2023-08-21
1693180800000,0.2635,0.2802,0.2492,0.2559,515451853.4,1693785599999,135690848.83001,376561,245915952.4,64743427.22955,2023-08-28
1693785600000,0.2559,0.2612,0.2423,0.249,358380492.5,1694390399999,91205704.81357,245009,169994325.5,43275366.28033,2023-09-04
1694390400000,0.2491,0.2552,0.2367,0.2471,367504933.3,1694995199999,90990579.24089,288275,174795962.4,43296910.60829,2023-09-11
1694995200000,0.2471,0.258,0.2416,0.2427,363426020.9,1695599999999,90666602.64923,256961,176210763.4,43946884.70075,2023-09-18
1695600000000,0.2428,0.2679,0.2404,0.2659,365038325.6,1696204799999,91635334.25235,280828,166976204.6,41945726.79201,2023-09-25
1696204800000,0.2659,0.2696,0.2525,0.2563,385418456.8,1696809599999,100571318.42426,325420,184775470.1,48229619.82622,2023-10-02
1696809600000,0.2564,0.2586,0.2422,0.2473,331905308.6,1697414399999,82460631.68159,227907,149022917.5,37011675.83634,2023-10-09
1697414400000,0.2474,0.2644,0.2394,0.2639,419788919.3,1698019199999,105708341.31386,305365,207711442.4,52324896.72306,2023-10-16
1698019200000,0.264,0.2986,0.2616,0.2954,683966091.5,1698623999999,193483428.60535,703802,330037967.7,93383134.48001,2023-10-23
1698624000000,0.2955,0.35,0.2839,0.3419,878512815.2,1699228799999,274620252.28174,909276,443586752.0,138725454.14536,2023-10-30
1699228800000,0.3419,0.3951,0.3335,0.3834,1295035137.4,1699833599999,475585260.46599,1397476,640734553.7,235445168.03029,2023-11-06
1699833600000,0.3835,0.4095,0.34,0.384,1127252560.5,1700438399999,419338702.0035,1331773,557720036.9,207569628.25005,2023-11-13
1700438400000,0.384,0.3994,0.3551,0.3873,689534863.8,1701043199999,263679206.83528,785572,336717828.4,128806404.16317,2023-11-20
1701043200000,0.3874,0.403,0.3693,0.3949,494830361.1,1701647999999,190160565.38928,573969,243133927.1,93473350.49977,2023-11-27
1701648000000,0.3948,0.6474,0.3911,0.5948,2320418391.7,1702252799999,1215539142.36336,3026778,1170165410.0,612821610.80184,2023-12-04
1702252800000,0.5947,0.68,0.5106,0.5804,2118047814.6,1702857599999,1273512598.40371,3111925,1047240055.7,629986989.0615,2023-12-11
1702857600000,0.5805,0.6513,0.5435,0.5919,1386662662.3,1703462399999,834067976.72103,1851258,679888709.2,409225401.4665,2023-12-18
1703462400000,0.5919,0.6769,0.5601,0.594,1331297984.2,1704067199999,821542624.01038,1849513,658617327.7,406857944.87158,2023-12-25
1704067200000,0.5939,0.637,0.4877,0.4945,1106891521.2,1704671999999,622956005.82659,1546746,520598587.1,293333204.42422,2024-01-01
1704672000000,0.4945,0.6174,0.4643,0.5251,1258876400.6,1705276799999,682597929.02659,1746025,615938959.4,334155358.23608,2024-01-08
1705276800000,0.5251,0.5482,0.4713,0.5032,548193675.3,1705881599999,282746921.74319,701212,257935132.7,133105138.9615,2024-01-15
1705881600000,0.5031,0.5063,0.4477,0.4903,761988736.8,1706486399999,364634448.39832,791253,371323402.7,177641566.65711,2024-01-22
1706486400000,0.4903,0.5367,0.4836,0.4934,713797892.9,1707091199999,364265879.00719,837014,356947773.2,182237213.30304,2024-01-29
1707091200000,0.4933,0.5654,0.4727,0.5414,986916040.8,1707695999999,515459359.35209,994908,478300573.1,250164752.14048,2024-02-05
1707696000000,0.5415,0.6391,0.5306,0.6193,1166049956.4,1708300799999,682016440.33468,1348193,577982278.2,338244259.72123,2024-02-12
1708300800000,0.6194,0.6414,0.568,0.5914,956953146.9,1708905599999,578394828.03843,1217407,464439670.8,280606381.03602,2024-02-19
1708905600000,0.5913,0.7638,0.5732,0.7279,1947291480.0,1709510399999,1308043481.28256,2553547,971036793.4,652625261.62277,2024-02-26
1709510400000,0.728,0.7986,0.571,0.7166,1988682308.9,1710115199999,1456244161.46841,2913742,990071170.7,724864771.22073,2024-03-04
1710115200000,0.7165,0.8104,0.6288,0.6814,1917136405.3,1710719999999,1401237934.19553,2682288,952294355.9,696721690.13388,2024-03-11
1710720000000,0.6814,0.699,0.5689,0.6468,1288171628.0,1711324799999,806486650.7013,1564596,628837920.9,393977154.9932,2024-03-18
1711324800000,0.6469,0.6837,0.6301,0.6501,772399721.0,1711929599999,505273265.84742,991077,390151356.2,255232444.25014,2024-03-25
1711929600000,0.6501,0.6515,0.5588,0.5892,831375863.2,1712534399999,490625283.35908,879164,407755130.7,240484831.27173,2024-04-01
1712534400000,0.5893,0.6242,0.3994,0.4673,1764036973.0,1713139199999,897007844.76625,1848238,864248394.6,439166090.2429,2024-04-08
1713139200000,0.4673,0.5126,0.4227,0.4993,1248114524.8,1713743999999,579559639.35947,1213005,620690260.9,288298060.84937,2024-04-15
1713744000000,0.4994,0.5225,0.444,0.4603,720508454.2,1714348799999,349667236.31581,725349,358198434.9,173887750.17966,2024-04-22
1714348800000,0.4602,0.4759,0.4184,0.458,684674952.4,1714953599999,307826502.16048,648732,332430098.0,149585616.57058,2024-04-29
1714953600000,0.4579,0.4757,0.4331,0.4377,592153427.9,1715558399999,268662615.63172,561812,294174065.9,133490839.87471,2024-05-06
1715558400000,0.4378,0.4907,0.4251,0.4672,574991848.2,1716163199999,261998191.02643,568767,284655660.2,129677052.1552,2024-05-13
1716163200000,0.4672,0.5106,0.444,0.4581,738275901.6,1716767999999,352034236.17299,789128,361824366.8,172595140.02342,2024-05-20
1716768000000,0.4581,0.475,0.4406,0.4465,509292939.2,1717372799999,231728444.82825,503926,244705981.0,111318604.90775,2024-05-27
1717372800000,0.4465,0.49,0.4253,0.4442,631480694.7,1717977599999,288265409.29126,619109,309226163.5,141137446.67664,2024-06-03
1717977600000,0.4442,0.4513,0.4,0.4168,659543909.9,1718582399999,281127468.92595,570044,313014655.3,133486459.60451,2024-06-10
1718582400000,0.4167,0.421,0.3575,0.38,717106438.2,1719187199999,276742278.03892,647450,344276178.5,132819803.67946,2024-06-17
1719187200000,0.3801,0.4039,0.361,0.3924,568257029.6,1719791999999,219340892.49994,538901,286007247.0,110478414.84024,2024-06-24
1719792000000,0.3925,0.4235,0.3165,0.3466,875186420.4,1720396799999,323338877.08745,910534,423994551.2,156924097.99204,2024-07-01
1720396800000,0.3467,0.4464,0.3301,0.4317,701785780.2,1721001599999,276654928.78786,871631,344802881.2,135951941.08726,2024-07-08
1721001600000,0.4317,0.457,0.4145,0.4469,658191138.9,1721606399999,287543262.84292,941116,322642806.7,140971510.39479,2024-07-15
1721606400000,0.447,0.4504,0.3816,0.4073,669973118.7,1722211199999,277999408.31251,742375,329727981.6,136840773.36894,2024-07-22
1722211200000,0.4072,0.4272,0.3335,0.3442,615256230.2,1722815999999,234193683.01302,975484,289416813.6,110420201.66505,2024-07-29
1722816000000,0.3442,0.3566,0.2756,0.3276,1100531727.1,1723420799999,351047614.78227,1461132,525744980.5,167923459.9671,2024-08-05
1723420800000,0.3276,0.3457,0.3202,0.3342,406858574.0,1724025599999,136065336.34616,802589,197008394.2,65870653.66174,2024-08-12
1724025600000,0.3342,0.4014,0.3276,0.3849,559519710.1,1724630399999,205771360.38874,1315850,273901966.9,100822005.71144,2024-08-19
1724630400000,0.3849,0.388,0.3267,0.3311,546765438.1,1725235199999,194421515.00212,1340026,265889323.1,94584515.24048,2024-08-26
1725235200000,0.331,0.3409,0.3034,0.339,631920685.2,1725839999999,205053271.01269,1715575,308516544.9,100173964.79813,2024-09-02
1725840000000,0.339,0.365,0.33,0.3385,462101949.4,1726444799999,161084292.84091,868579,225752614.4,78714096.61292,2024-09-09
1726444800000,0.3386,0.3613,0.3264,0.3517,442331739.0,1727049599999,152277450.04657,794645,217399802.5,74846213.00768,2024-09-16
1727049600000,0.3516,0.4158,0.3453,0.3975,554354017.6,1727654399999,214185750.28804,1176885,271686121.6,104957791.56941,2024-09-23
1727654400000,0.3976,0.3977,0.3318,0.3575,544889008.3,1728259199999,194748798.79144,1223430,260810308.2,93251660.07672,2024-09-30
1728259200000,0.3574,0.3685,0.3315,0.3486,384616599.7,1728863999999,133970815.8297,732413,190426540.4,66323527.9402,2024-10-07
1728864000000,0.3485,0.3711,0.3393,0.3649,564303761.2,1729468799999,199891859.88035,759165,279406475.5,98974796.72703,2024-10-14
1729468800000,0.3649,0.3729,0.3141,0.3399,660488043.8,1730073599999,229050351.79361,843305,327426287.8,113601153.93262,2024-10-21
1730073600000,0.3398,0.364,0.3275,0.3341,682725579.0,1730678399999,237838705.37678,900484,331243055.3,115477799.02095,2024-10-28
1730678400000,0.334,0.6599,0.3201,0.5901,2454840005.5,1731283199999,1198684742.53167,3511849,1227909998.2,599435717.53668,2024-11-04
1731283200000,0.5903,0.8193,0.5192,0.7026,4736724385.6,1731887999999,3069245244.12476,8952391,2365624363.5,1537758442.17216,2024-11-11
